datetime	Open	High	Low	Close
2019.12.27 00:00	1.10965	1.11888	1.10902	1.11730
2019.12.30 00:00	1.11745	1.12216	1.11719	1.11992
2019.12.31 00:00	1.11993	1.12402	1.11972	1.12120
2020.01.02 00:00	1.12120	1.12255	1.11640	1.11720
2020.01.03 00:00	1.11720	1.11792	1.11241	1.11540
2020.01.06 00:00	1.11630	1.12058	1.11565	1.11948
2020.01.07 00:00	1.11942	1.11978	1.11327	1.11518
2020.01.08 00:00	1.11514	1.11675	1.10998	1.11039
2020.01.09 00:00	1.11029	1.11192	1.10911	1.11043
2020.01.10 00:00	1.11042	1.11279	1.10837	1.11149
2020.01.13 00:00	1.11130	1.11459	1.11104	1.11328
2020.01.14 00:00	1.11320	1.11436	1.11030	1.11261
2020.01.15 00:00	1.11257	1.11629	1.11173	1.11488
2020.01.16 00:00	1.11487	1.11718	1.11268	1.11347
2020.01.17 00:00	1.11347	1.11416	1.10847	1.10886
2020.01.20 00:00	1.10913	1.11011	1.10751	1.10932
2020.01.21 00:00	1.10929	1.11167	1.10794	1.10805
2020.01.22 00:00	1.10815	1.10970	1.10687	1.10914
2020.01.23 00:00	1.10912	1.11072	1.10346	1.10501
2020.01.24 00:00	1.10501	1.10599	1.10177	1.10230
2020.01.27 00:00	1.10284	1.10358	1.10076	1.10161
2020.01.28 00:00	1.10169	1.10236	1.09959	1.10199
2020.01.29 00:00	1.10203	1.10258	1.09902	1.10078
2020.01.30 00:00	1.10078	1.10373	1.10041	1.10295
2020.01.31 00:00	1.10289	1.10943	1.10149	1.10936
2020.02.03 00:00	1.10925	1.10929	1.10340	1.10562
2020.02.04 00:00	1.10560	1.10627	1.10312	1.10419
2020.02.05 00:00	1.10418	1.10462	1.09915	1.09966
2020.02.06 00:00	1.09966	1.10118	1.09623	1.09803
2020.02.07 00:00	1.09801	1.09830	1.09398	1.09428
2020.02.10 00:00	1.09436	1.09553	1.09052	1.09081
2020.02.11 00:00	1.09081	1.09225	1.08886	1.09122
2020.02.12 00:00	1.09123	1.09232	1.08625	1.08709
2020.02.13 00:00	1.08709	1.08864	1.08315	1.08370
2020.02.14 00:00	1.08372	1.08589	1.08249	1.08275
2020.02.17 00:00	1.08383	1.08486	1.08266	1.08321
2020.02.18 00:00	1.08326	1.08351	1.07832	1.07886
2020.02.19 00:00	1.07886	1.08090	1.07799	1.08021
2020.02.20 00:00	1.08017	1.08190	1.07753	1.07823
2020.02.21 00:00	1.07821	1.08616	1.07812	1.08449
2020.02.24 00:00	1.08095	1.08701	1.08028	1.08504
2020.02.25 00:00	1.08506	1.08884	1.08281	1.08789
2020.02.26 00:00	1.08789	1.09068	1.08530	1.08794
2020.02.27 00:00	1.08803	1.10065	1.08745	1.09994
2020.02.28 00:00	1.09993	1.10533	1.09499	1.10267
2020.03.02 00:00	1.10476	1.11854	1.10360	1.11335
2020.03.03 00:00	1.11324	1.12136	1.10949	1.11716
2020.03.04 00:00	1.11696	1.11876	1.10949	1.11333
2020.03.05 00:00	1.11329	1.12449	1.11193	1.12379
2020.03.06 00:00	1.12376	1.13552	1.12118	1.12860
2020.03.09 00:00	1.13488	1.14954	1.13404	1.14463
2020.03.10 00:00	1.14464	1.14581	1.12747	1.12909
2020.03.11 00:00	1.12916	1.13668	1.12494	1.12607
2020.03.12 00:00	1.12606	1.13336	1.10547	1.11668
2020.03.13 00:00	1.11676	1.12210	1.10542	1.10982
2020.03.16 00:00	1.11882	1.12365	1.10839	1.11775
2020.03.17 00:00	1.11756	1.11890	1.09535	1.10046
2020.03.18 00:00	1.10050	1.10446	1.08004	1.09110
2020.03.19 00:00	1.09109	1.09804	1.06505	1.06569
2020.03.20 00:00	1.06569	1.08300	1.06364	1.06921
2020.03.23 00:00	1.06930	1.08272	1.06350	1.07260
2020.03.24 00:00	1.07266	1.08871	1.07227	1.07800
2020.03.25 00:00	1.07789	1.08930	1.07593	1.08788
2020.03.26 00:00	1.08788	1.10581	1.08691	1.10323
2020.03.27 00:00	1.10319	1.11468	1.09523	1.11372
2020.03.30 00:00	1.11168	1.11440	1.10086	1.10408
2020.03.31 00:00	1.10372	1.10534	1.09252	1.10280
2020.04.01 00:00	1.10326	1.10384	1.09019	1.09609
2020.04.02 00:00	1.09605	1.09672	1.08198	1.08550
2020.04.03 00:00	1.08544	1.08640	1.07716	1.08063
2020.04.06 00:00	1.08077	1.08344	1.07671	1.07913
2020.04.07 00:00	1.07913	1.09256	1.07827	1.08961
2020.04.08 00:00	1.08950	1.09070	1.08343	1.08551
2020.04.09 00:00	1.08539	1.09515	1.08399	1.09282
2020.04.10 00:00	1.09283	1.09516	1.09177	1.09311
2020.04.13 00:00	1.09487	1.09675	1.08917	1.09086
2020.04.14 00:00	1.09055	1.09867	1.09010	1.09773
2020.04.15 00:00	1.09782	1.09900	1.08553	1.09082
2020.04.16 00:00	1.09050	1.09106	1.08162	1.08385
2020.04.17 00:00	1.08354	1.08928	1.08117	1.08706
2020.04.20 00:00	1.08657	1.08953	1.08398	1.08609
2020.04.21 00:00	1.08582	1.08792	1.08156	1.08555
2020.04.22 00:00	1.08547	1.08849	1.08020	1.08217
2020.04.23 00:00	1.08212	1.08458	1.07550	1.07750
2020.04.24 00:00	1.07750	1.08279	1.07258	1.08185
2020.04.27 00:00	1.08205	1.08599	1.08105	1.08276
2020.04.28 00:00	1.08270	1.08885	1.08086	1.08173
2020.04.29 00:00	1.08176	1.08849	1.08158	1.08690
2020.04.30 00:00	1.08717	1.09723	1.08319	1.09514
2020.05.01 00:00	1.09500	1.10177	1.09345	1.09787
2020.05.04 00:00	1.09680	1.09737	1.08938	1.09012
2020.05.05 00:00	1.09012	1.09243	1.08240	1.08378
2020.05.06 00:00	1.08362	1.08457	1.07798	1.07923
2020.05.07 00:00	1.07888	1.08323	1.07646	1.08303
2020.05.08 00:00	1.08316	1.08741	1.08134	1.08348
2020.05.11 00:00	1.08249	1.08490	1.07983	1.08042
2020.05.12 00:00	1.08021	1.08846	1.07827	1.08456
2020.05.13 00:00	1.08454	1.08949	1.08105	1.08165
2020.05.14 00:00	1.08167	1.08231	1.07735	1.08029
2020.05.15 00:00	1.08033	1.08502	1.07876	1.08175
2020.05.18 00:00	1.08094	1.09274	1.07987	1.09124
2020.05.19 00:00	1.09161	1.09766	1.09028	1.09223
2020.05.20 00:00	1.09233	1.09996	1.09188	1.09783
2020.05.21 00:00	1.09768	1.10090	1.09373	1.09476
2020.05.22 00:00	1.09495	1.09540	1.08847	1.08987
2020.05.25 00:00	1.08948	1.09142	1.08695	1.08940
2020.05.26 00:00	1.08940	1.09966	1.08904	1.09824
2020.05.27 00:00	1.09823	1.10311	1.09339	1.10069
2020.05.28 00:00	1.10096	1.10943	1.09917	1.10772
2020.05.29 00:00	1.10769	1.11459	1.10685	1.11031
2020.06.01 00:00	1.11156	1.11546	1.11011	1.11359
2020.06.02 00:00	1.11362	1.11965	1.11156	1.11686
2020.06.03 00:00	1.11698	1.12582	1.11673	1.12338
2020.06.04 00:00	1.12332	1.13627	1.11952	1.13370
2020.06.05 00:00	1.13375	1.13844	1.12784	1.12908
2020.06.08 00:00	1.12933	1.13203	1.12687	1.12921
2020.06.09 00:00	1.12924	1.13646	1.12411	1.13400
2020.06.10 00:00	1.13370	1.14226	1.13225	1.13733
2020.06.11 00:00	1.13732	1.14039	1.12886	1.12983
2020.06.12 00:00	1.12938	1.13409	1.12126	1.12550
2020.06.15 00:00	1.12335	1.13328	1.12266	1.13235
2020.06.16 00:00	1.13252	1.13539	1.12280	1.12631
2020.06.17 00:00	1.12634	1.12943	1.12068	1.12437
2020.06.18 00:00	1.12409	1.12619	1.11856	1.12055
2020.06.19 00:00	1.12012	1.12545	1.11681	1.11766
2020.06.22 00:00	1.11826	1.12704	1.11683	1.12606
2020.06.23 00:00	1.12570	1.13494	1.12337	1.13082
2020.06.24 00:00	1.13081	1.13266	1.12482	1.12502
2020.06.25 00:00	1.12503	1.12598	1.11894	1.12165
2020.06.26 00:00	1.12145	1.12395	1.11946	1.12158
2020.06.29 00:00	1.12203	1.12885	1.12155	1.12411
2020.06.30 00:00	1.12417	1.12622	1.11905	1.12340
2020.07.01 00:00	1.12331	1.12757	1.11847	1.12506
2020.07.02 00:00	1.12491	1.13033	1.12235	1.12392
2020.07.03 00:00	1.12365	1.12514	1.12193	1.12437
2020.07.06 00:00	1.12437	1.13457	1.12408	1.13094
2020.07.07 00:00	1.13066	1.13329	1.12590	1.12731
2020.07.08 00:00	1.12740	1.13525	1.12626	1.13303
2020.07.09 00:00	1.13273	1.13715	1.12804	1.12848
2020.07.10 00:00	1.12833	1.13254	1.12538	1.12994
2020.07.13 00:00	1.13050	1.13758	1.13013	1.13436
2020.07.14 00:00	1.13441	1.14097	1.13256	1.14004
2020.07.15 00:00	1.13970	1.14530	1.13921	1.14126
2020.07.16 00:00	1.14077	1.14426	1.13711	1.13840
2020.07.17 00:00	1.13835	1.14446	1.13754	1.14283
2020.07.20 00:00	1.14124	1.14686	1.14029	1.14483
2020.07.21 00:00	1.14457	1.15409	1.14237	1.15276
2020.07.22 00:00	1.15283	1.16019	1.15073	1.15700
2020.07.23 00:00	1.15765	1.16274	1.15408	1.15967
2020.07.24 00:00	1.15949	1.16587	1.15817	1.16560
2020.07.27 00:00	1.16449	1.17823	1.16419	1.17526
2020.07.28 00:00	1.17524	1.17749	1.16989	1.17166
2020.07.29 00:00	1.17141	1.18067	1.17138	1.17911
2020.07.30 00:00	1.17887	1.18490	1.17310	1.18475
2020.07.31 00:00	1.18471	1.19096	1.17618	1.17766
2020.08.03 00:00	1.17709	1.17968	1.16955	1.17619
2020.08.04 00:00	1.17624	1.18055	1.17212	1.18027
2020.08.05 00:00	1.17955	1.19048	1.17928	1.18629
2020.08.06 00:00	1.18589	1.19158	1.18178	1.18768
2020.08.07 00:00	1.18762	1.18831	1.17551	1.17857
2020.08.10 00:00	1.17880	1.18006	1.17358	1.17371
2020.08.11 00:00	1.17359	1.18073	1.17220	1.17395
2020.08.12 00:00	1.17461	1.18166	1.17111	1.17831
2020.08.13 00:00	1.17813	1.18640	1.17775	1.18126
2020.08.14 00:00	1.18125	1.18504	1.17815	1.18414
2020.08.17 00:00	1.18390	1.18813	1.18238	1.18702
2020.08.18 00:00	1.18684	1.19665	1.18644	1.19315
2020.08.19 00:00	1.19288	1.19537	1.18302	1.18357
2020.08.20 00:00	1.18344	1.18681	1.18018	1.18602
2020.08.21 00:00	1.18595	1.18834	1.17531	1.17954
2020.08.24 00:00	1.17921	1.18502	1.17841	1.17873
2020.08.25 00:00	1.17862	1.18441	1.17840	1.18344
2020.08.26 00:00	1.18343	1.18396	1.17716	1.18297
2020.08.27 00:00	1.18284	1.19020	1.17619	1.18217
2020.08.28 00:00	1.18195	1.19207	1.18113	1.19049
2020.08.31 00:00	1.19001	1.19668	1.18846	1.19368
2020.09.01 00:00	1.19329	1.20120	1.19011	1.19116
2020.09.02 00:00	1.19093	1.19288	1.18209	1.18533
2020.09.03 00:00	1.18504	1.18644	1.17872	1.18515
2020.09.04 00:00	1.18467	1.18647	1.17800	1.18378
2020.09.07 00:00	1.18454	1.18485	1.18097	1.18138
2020.09.08 00:00	1.18120	1.18267	1.17645	1.17748
2020.09.09 00:00	1.17728	1.18339	1.17516	1.18026
2020.09.10 00:00	1.17986	1.19182	1.17984	1.18142
2020.09.11 00:00	1.18131	1.18745	1.18093	1.18465
2020.09.14 00:00	1.18336	1.18885	1.18320	1.18633
2020.09.15 00:00	1.18623	1.19011	1.18386	1.18463
2020.09.16 00:00	1.18464	1.18830	1.17874	1.18148
2020.09.17 00:00	1.18139	1.18529	1.17365	1.18482
2020.09.18 00:00	1.18477	1.18711	1.18268	1.18394
2020.09.21 00:00	1.18413	1.18725	1.17301	1.17691
2020.09.22 00:00	1.17631	1.17724	1.16904	1.17061
2020.09.23 00:00	1.17052	1.17178	1.16498	1.16577
2020.09.24 00:00	1.16583	1.16860	1.16249	1.16666
2020.09.25 00:00	1.16717	1.16840	1.16108	1.16297
2020.09.28 00:00	1.16224	1.16807	1.16140	1.16664
2020.09.29 00:00	1.16606	1.17469	1.16606	1.17443
2020.09.30 00:00	1.17443	1.17567	1.16843	1.17192
2020.10.01 00:00	1.17189	1.17701	1.17174	1.17417
2020.10.02 00:00	1.17429	1.17479	1.16950	1.17158
2020.10.05 00:00	1.17104	1.17987	1.17051	1.17837
2020.10.06 00:00	1.17819	1.18089	1.17316	1.17321
2020.10.07 00:00	1.17328	1.17825	1.17243	1.17585
2020.10.08 00:00	1.17591	1.17824	1.17326	1.17595
2020.10.09 00:00	1.17570	1.18323	1.17528	1.18307
2020.10.12 00:00	1.18099	1.18280	1.17876	1.18118
2020.10.13 00:00	1.18120	1.18166	1.17293	1.17411
2020.10.14 00:00	1.17418	1.17704	1.17177	1.17436
2020.10.15 00:00	1.17431	1.17568	1.16867	1.17041
2020.10.16 00:00	1.17060	1.17457	1.16922	1.17091
2020.10.19 00:00	1.17159	1.17951	1.17022	1.17694
2020.10.20 00:00	1.17671	1.18423	1.17607	1.18221
2020.10.21 00:00	1.18224	1.18826	1.18215	1.18552
2020.10.22 00:00	1.18590	1.18687	1.18120	1.18165
2020.10.23 00:00	1.18168	1.18655	1.17861	1.18548
2020.10.26 00:00	1.18576	1.18603	1.18037	1.18094
2020.10.27 00:00	1.18091	1.18398	1.17812	1.17873
2020.10.28 00:00	1.17874	1.17878	1.17147	1.17441
2020.10.29 00:00	1.17437	1.17579	1.16485	1.16724
2020.10.30 00:00	1.16723	1.17028	1.16384	1.16412
2020.11.02 00:00	1.16452	1.16542	1.16202	1.16389
2020.11.03 00:00	1.16386	1.17398	1.16295	1.17126
2020.11.04 00:00	1.17125	1.17706	1.16021	1.17213
2020.11.05 00:00	1.17184	1.18601	1.17105	1.18236
2020.11.06 00:00	1.18230	1.18914	1.17956	1.18742
2020.11.09 00:00	1.18897	1.19206	1.17951	1.18129
2020.11.10 00:00	1.18122	1.18434	1.17797	1.18143
2020.11.11 00:00	1.18139	1.18330	1.17441	1.17759
2020.11.12 00:00	1.17752	1.18231	1.17573	1.18035
2020.11.13 00:00	1.18027	1.18384	1.17992	1.18300
2020.11.16 00:00	1.18397	1.18700	1.18145	1.18488
2020.11.17 00:00	1.18498	1.18949	1.18434	1.18613
2020.11.18 00:00	1.18610	1.18921	1.18494	1.18499
2020.11.19 00:00	1.18527	1.18836	1.18155	1.18726
2020.11.20 00:00	1.18717	1.18919	1.18501	1.18527
2020.11.23 00:00	1.18505	1.19070	1.17993	1.18384
2020.11.24 00:00	1.18394	1.18968	1.18341	1.18882
2020.11.25 00:00	1.18884	1.19312	1.18826	1.19113
2020.11.26 00:00	1.19121	1.19420	1.18857	1.19117
2020.11.27 00:00	1.19128	1.19659	1.19079	1.19638
2020.11.30 00:00	1.19618	1.20052	1.19237	1.19237
2020.12.01 00:00	1.19273	1.20841	1.19237	1.20676
2020.12.02 00:00	1.20684	1.21266	1.20420	1.21125
2020.12.03 00:00	1.21142	1.21826	1.21064	1.21482
2020.12.04 00:00	1.21406	1.21804	1.21118	1.21181
2020.12.07 00:00	1.21180	1.21681	1.20805	1.21074
2020.12.08 00:00	1.21082	1.21358	1.20973	1.21048
2020.12.09 00:00	1.21048	1.21493	1.20602	1.20793
2020.12.10 00:00	1.20832	1.21608	1.20759	1.21342
2020.12.11 00:00	1.21401	1.21648	1.21075	1.21122
2020.12.14 00:00	1.21361	1.21786	1.21175	1.21424
2020.12.15 00:00	1.21423	1.21707	1.21235	1.21482
2020.12.16 00:00	1.21541	1.22140	1.21268	1.21971
2020.12.17 00:00	1.21984	1.22747	1.21918	1.22665
2020.12.18 00:00	1.22673	1.22723	1.22274	1.22473
2020.12.21 00:00	1.22252	1.22541	1.21294	1.22379
2020.12.22 00:00	1.22362	1.22579	1.21514	1.21581
2020.12.23 00:00	1.21592	1.22217	1.21541	1.21813
2020.12.24 00:00	1.21838	1.22164	1.21762	1.21786
2020.12.28 00:00	1.21800	1.22514	1.21784	1.22130
2020.12.29 00:00	1.22101	1.22775	1.22052	1.22462
2020.12.30 00:00	1.22465	1.23114	1.22461	1.22993
2020.12.31 00:00	1.22993	1.23104	1.22105	1.22165
2021.01.04 00:00	1.22258	1.23109	1.22258	1.22510
2021.01.05 00:00	1.22510	1.23069	1.22449	1.22914
2021.01.06 00:00	1.22966	1.23516	1.22669	1.23223
2021.01.07 00:00	1.23277	1.23457	1.22424	1.22669
2021.01.08 00:00	1.22660	1.22840	1.21921	1.22178
2021.01.11 00:00	1.22135	1.22220	1.21308	1.21476
2021.01.12 00:00	1.21482	1.22103	1.21358	1.22046
2021.01.13 00:00	1.22060	1.22239	1.21386	1.21536
2021.01.14 00:00	1.21540	1.21785	1.21097	1.21539
2021.01.15 00:00	1.21527	1.21628	1.20735	1.20735
2021.01.18 00:00	1.20758	1.20850	1.20514	1.20750
2021.01.19 00:00	1.20750	1.21465	1.20720	1.21274
2021.01.20 00:00	1.21261	1.21601	1.20758	1.21043
2021.01.21 00:00	1.21012	1.21740	1.21012	1.21628
2021.01.22 00:00	1.21628	1.21908	1.21528	1.21710
2021.01.25 00:00	1.21630	1.21844	1.21150	1.21380
2021.01.26 00:00	1.21380	1.21767	1.21065	1.21594
2021.01.27 00:00	1.21601	1.21706	1.20568	1.21114
2021.01.28 00:00	1.21064	1.21430	1.20796	1.21181
2021.01.29 00:00	1.21177	1.21570	1.20935	1.21350
2021.02.01 00:00	1.21282	1.21372	1.20541	1.20558
2021.02.02 00:00	1.20591	1.20863	1.20094	1.20389
2021.02.03 00:00	1.20396	1.20480	1.20020	1.20314
2021.02.04 00:00	1.20310	1.20406	1.19551	1.19580
2021.02.05 00:00	1.19600	1.20513	1.19503	1.20493
2021.02.08 00:00	1.20398	1.20674	1.20208	1.20472
2021.02.09 00:00	1.20475	1.21238	1.20475	1.21210
2021.02.10 00:00	1.21189	1.21458	1.21108	1.21172
2021.02.11 00:00	1.21191	1.21512	1.21154	1.21287
2021.02.12 00:00	1.21291	1.21370	1.20833	1.21207
2021.02.15 00:00	1.21175	1.21468	1.21175	1.21270
2021.02.16 00:00	1.21307	1.21710	1.20960	1.21043
2021.02.17 00:00	1.21036	1.21084	1.20213	1.20312
2021.02.18 00:00	1.20349	1.20954	1.20340	1.20866
2021.02.19 00:00	1.20927	1.21462	1.20833	1.21135
2021.02.22 00:00	1.21196	1.21712	1.20921	1.21527
2021.02.23 00:00	1.21562	1.21818	1.21371	1.21483
2021.02.24 00:00	1.21464	1.21765	1.21092	1.21620
2021.02.25 00:00	1.21619	1.22446	1.21569	1.21752
2021.02.26 00:00	1.21773	1.21829	1.20605	1.20683
2021.03.01 00:00	1.20676	1.20997	1.20256	1.20438
2021.03.02 00:00	1.20454	1.20956	1.19895	1.20889
2021.03.03 00:00	1.20904	1.21141	1.20417	1.20605
2021.03.04 00:00	1.20623	1.20654	1.19587	1.19589
2021.03.05 00:00	1.19641	1.19749	1.18906	1.19102
2021.03.08 00:00	1.19151	1.19300	1.18404	1.18429
2021.03.09 00:00	1.18432	1.19135	1.18334	1.18962
2021.03.10 00:00	1.18961	1.19284	1.18669	1.19245
2021.03.11 00:00	1.19253	1.19912	1.19139	1.19830
2021.03.12 00:00	1.19828	1.19900	1.19086	1.19495
2021.03.15 00:00	1.19486	1.19673	1.19101	1.19260
2021.03.16 00:00	1.19260	1.19523	1.18811	1.19005
2021.03.17 00:00	1.19001	1.19862	1.18855	1.19806
2021.03.18 00:00	1.19806	1.19897	1.19051	1.19126
2021.03.19 00:00	1.19126	1.19366	1.18728	1.18964
2021.03.22 00:00	1.18770	1.19477	1.18737	1.19338
2021.03.23 00:00	1.19339	1.19414	1.18400	1.18486
2021.03.24 00:00	1.18457	1.18497	1.18075	1.18101
2021.03.25 00:00	1.18107	1.18255	1.17589	1.17660
2021.03.26 00:00	1.17660	1.18029	1.17660	1.17898
2021.03.29 00:00	1.17895	1.17918	1.17587	1.17613
2021.03.30 00:00	1.17603	1.17716	1.17107	1.17113
2021.03.31 00:00	1.17133	1.17580	1.17020	1.17249
2021.04.01 00:00	1.17264	1.17781	1.17104	1.17716
2021.04.02 00:00	1.17729	1.17851	1.17475	1.17532
2021.04.05 00:00	1.17532	1.18191	1.17361	1.18114
2021.04.06 00:00	1.18092	1.18790	1.17942	1.18744
2021.04.07 00:00	1.18744	1.19181	1.18617	1.18660
2021.04.08 00:00	1.18660	1.19285	1.18616	1.19108
2021.04.09 00:00	1.19149	1.19214	1.18678	1.18991
2021.04.12 00:00	1.18947	1.19202	1.18720	1.19082
2021.04.13 00:00	1.19094	1.19572	1.18787	1.19475
2021.04.14 00:00	1.19474	1.19890	1.19474	1.19776
2021.04.15 00:00	1.19787	1.19952	1.19577	1.19652
2021.04.16 00:00	1.19675	1.19961	1.19519	1.19818
2021.04.19 00:00	1.19752	1.20498	1.19436	1.20352
2021.04.20 00:00	1.20363	1.20815	1.20236	1.20333
2021.04.21 00:00	1.20333	1.20448	1.19994	1.20327
2021.04.22 00:00	1.20312	1.20708	1.19944	1.20126
2021.04.23 00:00	1.20210	1.21015	1.20137	1.20934
2021.04.26 00:00	1.20939	1.21187	1.20620	1.20827
2021.04.27 00:00	1.20798	1.20940	1.20577	1.20877
2021.04.28 00:00	1.20900	1.21358	1.20572	1.21231
2021.04.29 00:00	1.21234	1.21512	1.21033	1.21188
2021.04.30 00:00	1.21172	1.21275	1.20128	1.20128
2021.05.03 00:00	1.20247	1.20769	1.20115	1.20611
2021.05.04 00:00	1.20624	1.20649	1.19984	1.20111
2021.05.05 00:00	1.20116	1.20270	1.19860	1.19986
2021.05.06 00:00	1.20034	1.20729	1.19933	1.20619
2021.05.07 00:00	1.20598	1.21731	1.20540	1.21629
2021.05.10 00:00	1.21624	1.21798	1.21285	1.21285
2021.05.11 00:00	1.21284	1.21830	1.21245	1.21466
2021.05.12 00:00	1.21466	1.21530	1.20638	1.20665
2021.05.13 00:00	1.20682	1.21068	1.20518	1.20760
2021.05.14 00:00	1.20765	1.21487	1.20716	1.21412
2021.05.17 00:00	1.21422	1.21701	1.21271	1.21520
2021.05.18 00:00	1.21518	1.22361	1.21514	1.22219
2021.05.19 00:00	1.22222	1.22473	1.21606	1.21737
2021.05.20 00:00	1.21737	1.22302	1.21696	1.22262
2021.05.21 00:00	1.22256	1.22410	1.21614	1.21779
2021.05.24 00:00	1.21784	1.22309	1.21718	1.22108
2021.05.25 00:00	1.22108	1.22678	1.22108	1.22471
2021.05.26 00:00	1.22482	1.22641	1.21822	1.21879
2021.05.27 00:00	1.21878	1.22155	1.21749	1.21920
2021.05.28 00:00	1.21926	1.22058	1.21318	1.21898
2021.05.31 00:00	1.21995	1.22325	1.21842	1.22251
2021.06.01 00:00	1.22253	1.22554	1.22125	1.22125
2021.06.02 00:00	1.22147	1.22274	1.21627	1.22077
2021.06.03 00:00	1.22099	1.22149	1.21171	1.21224
2021.06.04 00:00	1.21240	1.21865	1.21023	1.21647
2021.06.07 00:00	1.21625	1.22027	1.21456	1.21886
2021.06.08 00:00	1.21910	1.21951	1.21649	1.21692
2021.06.09 00:00	1.21712	1.22190	1.21712	1.21751
2021.06.10 00:00	1.21770	1.21953	1.21437	1.21731
2021.06.11 00:00	1.21732	1.21938	1.20910	1.21054
2021.06.14 00:00	1.21001	1.21285	1.20923	1.21171
2021.06.15 00:00	1.21169	1.21455	1.20994	1.21228
2021.06.16 00:00	1.21228	1.21328	1.19907	1.19907
