datetime,open,high,low,close,segment
2020-03-30,1.11168,1.1144,1.10086,1.10408,train_core
2020-03-31,1.10372,1.10534,1.09252,1.1028,train_core
2020-04-01,1.10326,1.10384,1.09019,1.09609,train_core
2020-04-02,1.09605,1.09672,1.08198,1.0855,train_core
2020-04-03,1.08544,1.0864,1.07716,1.08063,train_core
2020-04-06,1.08077,1.08344,1.07671,1.07913,train_core
2020-04-07,1.07913,1.09256,1.07827,1.08961,train_core
2020-04-08,1.0895,1.0907,1.08343,1.08551,train_core
2020-04-09,1.08539,1.09515,1.08399,1.09282,train_core
2020-04-10,1.09283,1.09516,1.09177,1.09311,train_core
2020-04-13,1.09487,1.09675,1.08917,1.09086,train_core
2020-04-14,1.09055,1.09867,1.0901,1.09773,train_core
2020-04-15,1.09782,1.099,1.08553,1.09082,train_core
2020-04-16,1.0905,1.09106,1.08162,1.08385,train_core
2020-04-17,1.08354,1.08928,1.08117,1.08706,train_core
2020-04-20,1.08657,1.08953,1.08398,1.08609,train_core
2020-04-21,1.08582,1.08792,1.08156,1.08555,train_core
2020-04-22,1.08547,1.08849,1.0802,1.08217,train_core
2020-04-23,1.08212,1.08458,1.0755,1.0775,train_core
2020-04-24,1.0775,1.08279,1.07258,1.08185,train_core
2020-04-27,1.08205,1.08599,1.08105,1.08276,train_core
2020-04-28,1.0827,1.08885,1.08086,1.08173,train_core
2020-04-29,1.08176,1.08849,1.08158,1.0869,train_core
2020-04-30,1.08717,1.09723,1.08319,1.09514,train_core
2020-05-01,1.095,1.10177,1.09345,1.09787,train_core
2020-05-04,1.0968,1.09737,1.08938,1.09012,train_core
2020-05-05,1.09012,1.09243,1.0824,1.08378,train_core
2020-05-06,1.08362,1.08457,1.07798,1.07923,train_core
2020-05-07,1.07888,1.08323,1.07646,1.08303,train_core
2020-05-08,1.08316,1.08741,1.08134,1.08348,train_core
2020-05-11,1.08249,1.0849,1.07983,1.08042,train_core
2020-05-12,1.08021,1.08846,1.07827,1.08456,train_core
2020-05-13,1.08454,1.08949,1.08105,1.08165,train_core
2020-05-14,1.08167,1.08231,1.07735,1.08029,train_core
2020-05-15,1.08033,1.08502,1.07876,1.08175,train_core
2020-05-18,1.08094,1.09274,1.07987,1.09124,train_core
2020-05-19,1.09161,1.09766,1.09028,1.09223,train_core
2020-05-20,1.09233,1.09996,1.09188,1.09783,train_core
2020-05-21,1.09768,1.1009,1.09373,1.09476,train_core
2020-05-22,1.09495,1.0954,1.08847,1.08987,train_core
2020-05-25,1.08948,1.09142,1.08695,1.0894,train_core
2020-05-26,1.0894,1.09966,1.08904,1.09824,train_core
2020-05-27,1.09823,1.10311,1.09339,1.10069,train_core
2020-05-28,1.10096,1.10943,1.09917,1.10772,train_core
2020-05-29,1.10769,1.11459,1.10685,1.11031,train_core
2020-06-01,1.11156,1.11546,1.11011,1.11359,train_core
2020-06-02,1.11362,1.11965,1.11156,1.11686,train_core
2020-06-03,1.11698,1.12582,1.11673,1.12338,train_core
2020-06-04,1.12332,1.13627,1.11952,1.1337,train_core
2020-06-05,1.13375,1.13844,1.12784,1.12908,train_core
2020-06-08,1.12933,1.13203,1.12687,1.12921,train_core
2020-06-09,1.12924,1.13646,1.12411,1.134,train_core
2020-06-10,1.1337,1.14226,1.13225,1.13733,train_core
2020-06-11,1.13732,1.14039,1.12886,1.12983,train_core
2020-06-12,1.12938,1.13409,1.12126,1.1255,train_core
2020-06-15,1.12335,1.13328,1.12266,1.13235,train_core
2020-06-16,1.13252,1.13539,1.1228,1.12631,train_core
2020-06-17,1.12634,1.12943,1.12068,1.12437,train_core
2020-06-18,1.12409,1.12619,1.11856,1.12055,train_core
2020-06-19,1.12012,1.12545,1.11681,1.11766,train_core
2020-06-22,1.11826,1.12704,1.11683,1.12606,train_core
2020-06-23,1.1257,1.13494,1.12337,1.13082,train_core
2020-06-24,1.13081,1.13266,1.12482,1.12502,train_core
2020-06-25,1.12503,1.12598,1.11894,1.12165,train_core
2020-06-26,1.12145,1.12395,1.11946,1.12158,train_core
2020-06-29,1.12203,1.12885,1.12155,1.12411,train_core
2020-06-30,1.12417,1.12622,1.11905,1.1234,train_core
2020-07-01,1.12331,1.12757,1.11847,1.12506,train_core
2020-07-02,1.12491,1.13033,1.12235,1.12392,train_core
2020-07-03,1.12365,1.12514,1.12193,1.12437,train_core
2020-07-06,1.12437,1.13457,1.12408,1.13094,train_core
2020-07-07,1.13066,1.13329,1.1259,1.12731,train_core
2020-07-08,1.1274,1.13525,1.12626,1.13303,train_core
2020-07-09,1.13273,1.13715,1.12804,1.12848,train_core
2020-07-10,1.12833,1.13254,1.12538,1.12994,train_core
2020-07-13,1.1305,1.13758,1.13013,1.13436,train_core
2020-07-14,1.13441,1.14097,1.13256,1.14004,train_core
2020-07-15,1.1397,1.1453,1.13921,1.14126,train_core
2020-07-16,1.14077,1.14426,1.13711,1.1384,train_core
2020-07-17,1.13835,1.14446,1.13754,1.14283,train_core
2020-07-20,1.14124,1.14686,1.14029,1.14483,train_core
2020-07-21,1.14457,1.15409,1.14237,1.15276,train_core
2020-07-22,1.15283,1.16019,1.15073,1.157,train_core
2020-07-23,1.15765,1.16274,1.15408,1.15967,train_core
2020-07-24,1.15949,1.16587,1.15817,1.1656,train_core
2020-07-27,1.16449,1.17823,1.16419,1.17526,train_core
2020-07-28,1.17524,1.17749,1.16989,1.17166,train_core
2020-07-29,1.17141,1.18067,1.17138,1.17911,train_core
2020-07-30,1.17887,1.1849,1.1731,1.18475,train_core
2020-07-31,1.18471,1.19096,1.17618,1.17766,train_core
2020-08-03,1.17709,1.17968,1.16955,1.17619,train_core
2020-08-04,1.17624,1.18055,1.17212,1.18027,train_core
2020-08-05,1.17955,1.19048,1.17928,1.18629,train_core
2020-08-06,1.18589,1.19158,1.18178,1.18768,train_core
2020-08-07,1.18762,1.18831,1.17551,1.17857,train_core
2020-08-10,1.1788,1.18006,1.17358,1.17371,train_core
2020-08-11,1.17359,1.18073,1.1722,1.17395,train_core
2020-08-12,1.17461,1.18166,1.17111,1.17831,train_core
2020-08-13,1.17813,1.1864,1.17775,1.18126,train_core
2020-08-14,1.18125,1.18504,1.17815,1.18414,train_core
2020-08-17,1.1839,1.18813,1.18238,1.18702,train_core
2020-08-18,1.18684,1.19665,1.18644,1.19315,train_core
2020-08-19,1.19288,1.19537,1.18302,1.18357,train_core
2020-08-20,1.18344,1.18681,1.18018,1.18602,train_core
2020-08-21,1.18595,1.18834,1.17531,1.17954,train_core
2020-08-24,1.17921,1.18502,1.17841,1.17873,train_core
2020-08-25,1.17862,1.18441,1.1784,1.18344,train_core
2020-08-26,1.18343,1.18396,1.17716,1.18297,train_core
2020-08-27,1.18284,1.1902,1.17619,1.18217,train_core
2020-08-28,1.18195,1.19207,1.18113,1.19049,train_core
2020-08-31,1.19001,1.19668,1.18846,1.19368,train_core
2020-09-01,1.19329,1.2012,1.19011,1.19116,train_core
2020-09-02,1.19093,1.19288,1.18209,1.18533,train_core
2020-09-03,1.18504,1.18644,1.17872,1.18515,train_core
2020-09-04,1.18467,1.18647,1.178,1.18378,train_core
2020-09-07,1.18454,1.18485,1.18097,1.18138,train_core
2020-09-08,1.1812,1.18267,1.17645,1.17748,train_core
2020-09-09,1.17728,1.18339,1.17516,1.18026,train_core
2020-09-10,1.17986,1.19182,1.17984,1.18142,train_core
2020-09-11,1.18131,1.18745,1.18093,1.18465,train_core
2020-09-14,1.18336,1.18885,1.1832,1.18633,train_core
2020-09-15,1.18623,1.19011,1.18386,1.18463,train_core
2020-09-16,1.18464,1.1883,1.17874,1.18148,train_core
2020-09-17,1.18139,1.18529,1.17365,1.18482,train_core
2020-09-18,1.18477,1.18711,1.18268,1.18394,train_core
2020-09-21,1.18413,1.18725,1.17301,1.17691,train_core
2020-09-22,1.17631,1.17724,1.16904,1.17061,train_core
2020-09-23,1.17052,1.17178,1.16498,1.16577,train_core
2020-09-24,1.16583,1.1686,1.16249,1.16666,train_core
2020-09-25,1.16717,1.1684,1.16108,1.16297,train_core
2020-09-28,1.16224,1.16807,1.1614,1.16664,train_core
2020-09-29,1.16606,1.17469,1.16606,1.17443,train_core
2020-09-30,1.17443,1.17567,1.16843,1.17192,train_core
2020-10-01,1.17189,1.17701,1.17174,1.17417,train_core
2020-10-02,1.17429,1.17479,1.1695,1.17158,train_core
2020-10-05,1.17104,1.17987,1.17051,1.17837,train_core
2020-10-06,1.17819,1.18089,1.17316,1.17321,train_core
2020-10-07,1.17328,1.17825,1.17243,1.17585,train_core
2020-10-08,1.17591,1.17824,1.17326,1.17595,train_core
2020-10-09,1.1757,1.18323,1.17528,1.18307,train_core
2020-10-12,1.18099,1.1828,1.17876,1.18118,train_core
2020-10-13,1.1812,1.18166,1.17293,1.17411,train_core
2020-10-14,1.17418,1.17704,1.17177,1.17436,train_core
2020-10-15,1.17431,1.17568,1.16867,1.17041,train_core
2020-10-16,1.1706,1.17457,1.16922,1.17091,train_core
2020-10-19,1.17159,1.17951,1.17022,1.17694,train_core
2020-10-20,1.17671,1.18423,1.17607,1.18221,train_core
2020-10-21,1.18224,1.18826,1.18215,1.18552,train_core
2020-10-22,1.1859,1.18687,1.1812,1.18165,train_core
2020-10-23,1.18168,1.18655,1.17861,1.18548,train_core
2020-10-26,1.18576,1.18603,1.18037,1.18094,train_core
2020-10-27,1.18091,1.18398,1.17812,1.17873,train_core
2020-10-28,1.17874,1.17878,1.17147,1.17441,train_core
2020-10-29,1.17437,1.17579,1.16485,1.16724,train_core
2020-10-30,1.16723,1.17028,1.16384,1.16412,train_core
2020-11-02,1.16452,1.16542,1.16202,1.16389,train_core
2020-11-03,1.16386,1.17398,1.16295,1.17126,train_core
2020-11-04,1.17125,1.17706,1.16021,1.17213,train_core
2020-11-05,1.17184,1.18601,1.17105,1.18236,train_core
2020-11-06,1.1823,1.18914,1.17956,1.18742,train_core
2020-11-09,1.18897,1.19206,1.17951,1.18129,train_core
2020-11-10,1.18122,1.18434,1.17797,1.18143,train_core
2020-11-11,1.18139,1.1833,1.17441,1.17759,train_core
2020-11-12,1.17752,1.18231,1.17573,1.18035,train_core
2020-11-13,1.18027,1.18384,1.17992,1.183,train_core
2020-11-16,1.18397,1.187,1.18145,1.18488,train_core
2020-11-17,1.18498,1.18949,1.18434,1.18613,train_core
2020-11-18,1.1861,1.18921,1.18494,1.18499,train_core
2020-11-19,1.18527,1.18836,1.18155,1.18726,train_core
2020-11-20,1.18717,1.18919,1.18501,1.18527,train_core
2020-11-23,1.18505,1.1907,1.17993,1.18384,train_core
2020-11-24,1.18394,1.18968,1.18341,1.18882,train_core
2020-11-25,1.18884,1.19312,1.18826,1.19113,train_core
2020-11-26,1.19121,1.1942,1.18857,1.19117,train_core
2020-11-27,1.19128,1.19659,1.19079,1.19638,train_core
2020-11-30,1.19618,1.20052,1.19237,1.19237,train_core
2020-12-01,1.19273,1.20841,1.19237,1.20676,train_core
2020-12-02,1.20684,1.21266,1.2042,1.21125,train_core
2020-12-03,1.21142,1.21826,1.21064,1.21482,train_core
2020-12-04,1.21406,1.21804,1.21118,1.21181,train_core
2020-12-07,1.2118,1.21681,1.20805,1.21074,train_core
2020-12-08,1.21082,1.21358,1.20973,1.21048,train_core
2020-12-09,1.21048,1.21493,1.20602,1.20793,train_core
2020-12-10,1.20832,1.21608,1.20759,1.21342,train_core
2020-12-11,1.21401,1.21648,1.21075,1.21122,train_core
2020-12-14,1.21361,1.21786,1.21175,1.21424,train_core
2020-12-15,1.21423,1.21707,1.21235,1.21482,train_core
2020-12-16,1.21541,1.2214,1.21268,1.21971,train_core
2020-12-17,1.21984,1.22747,1.21918,1.22665,train_core
2020-12-18,1.22673,1.22723,1.22274,1.22473,train_core
2020-12-21,1.22252,1.22541,1.21294,1.22379,train_core
2020-12-22,1.22362,1.22579,1.21514,1.21581,train_core
2020-12-23,1.21592,1.22217,1.21541,1.21813,train_core
2020-12-24,1.21838,1.22164,1.21762,1.21786,train_core
2020-12-28,1.218,1.22514,1.21784,1.2213,train_core
2020-12-29,1.22101,1.22775,1.22052,1.22462,train_core
2020-12-30,1.22465,1.23114,1.22461,1.22993,train_core
2020-12-31,1.22993,1.23104,1.22105,1.22165,train_core
2021-01-04,1.22258,1.23109,1.22258,1.2251,train_core
2021-01-05,1.2251,1.23069,1.22449,1.22914,train_core
2021-01-06,1.22966,1.23516,1.22669,1.23223,train_core
2021-01-07,1.23277,1.23457,1.22424,1.22669,train_core
2021-01-08,1.2266,1.2284,1.21921,1.22178,train_core
2021-01-11,1.22135,1.2222,1.21308,1.21476,train_core
2021-01-12,1.21482,1.22103,1.21358,1.22046,train_core
2021-01-13,1.2206,1.22239,1.21386,1.21536,train_core
2021-01-14,1.2154,1.21785,1.21097,1.21539,train_core
2021-01-15,1.21527,1.21628,1.20735,1.20735,train_core
2021-01-18,1.20758,1.2085,1.20514,1.2075,train_core
2021-01-19,1.2075,1.21465,1.2072,1.21274,train_core
2021-01-20,1.21261,1.21601,1.20758,1.21043,train_core
2021-01-21,1.21012,1.2174,1.21012,1.21628,train_core
2021-01-22,1.21628,1.21908,1.21528,1.2171,train_core
2021-01-25,1.2163,1.21844,1.2115,1.2138,train_core
2021-01-26,1.2138,1.21767,1.21065,1.21594,train_core
2021-01-27,1.21601,1.21706,1.20568,1.21114,train_core
2021-01-28,1.21064,1.2143,1.20796,1.21181,train_core
2021-01-29,1.21177,1.2157,1.20935,1.2135,train_core
2021-02-01,1.21282,1.21372,1.20541,1.20558,train_core
2021-02-02,1.20591,1.20863,1.20094,1.20389,train_core
2021-02-03,1.20396,1.2048,1.2002,1.20314,train_core
2021-02-04,1.2031,1.20406,1.19551,1.1958,train_core
2021-02-05,1.196,1.20513,1.19503,1.20493,train_core
2021-02-08,1.20398,1.20674,1.20208,1.20472,train_core
2021-02-09,1.20475,1.21238,1.20475,1.2121,train_core
2021-02-10,1.21189,1.21458,1.21108,1.21172,train_core
2021-02-11,1.21191,1.21512,1.21154,1.21287,train_core
2021-02-12,1.21291,1.2137,1.20833,1.21207,train_core
2021-02-15,1.21175,1.21468,1.21175,1.2127,train_core
2021-02-16,1.21307,1.2171,1.2096,1.21043,train_core
2021-02-17,1.21036,1.21084,1.20213,1.20312,train_core
2021-02-18,1.20349,1.20954,1.2034,1.20866,train_core
2021-02-19,1.20927,1.21462,1.20833,1.21135,train_core
2021-02-22,1.21196,1.21712,1.20921,1.21527,train_core
2021-02-23,1.21562,1.21818,1.21371,1.21483,train_core
2021-02-24,1.21464,1.21765,1.21092,1.2162,train_core
2021-02-25,1.21619,1.22446,1.21569,1.21752,train_core
2021-02-26,1.21773,1.21829,1.20605,1.20683,train_core
2021-03-01,1.20676,1.20997,1.20256,1.20438,train_core
2021-03-02,1.20454,1.20956,1.19895,1.20889,train_core
2021-03-03,1.20904,1.21141,1.20417,1.20605,train_core
2021-03-04,1.20623,1.20654,1.19587,1.19589,train_core
2021-03-05,1.19641,1.19749,1.18906,1.19102,train_core
2021-03-08,1.19151,1.193,1.18404,1.18429,train_core
2021-03-09,1.18432,1.19135,1.18334,1.18962,train_core
2021-03-10,1.18961,1.19284,1.18669,1.19245,train_core
2021-03-11,1.19253,1.19912,1.19139,1.1983,train_core
2021-03-12,1.19828,1.199,1.19086,1.19495,train_core
2021-03-15,1.19486,1.19673,1.19101,1.1926,train_core
2021-03-16,1.1926,1.19523,1.18811,1.19005,train_core
2021-03-17,1.19001,1.19862,1.18855,1.19806,train_core
2021-03-18,1.19806,1.19897,1.19051,1.19126,train_core
2021-03-19,1.19126,1.19366,1.18728,1.18964,train_core
2021-03-22,1.1877,1.19477,1.18737,1.19338,train_core
2021-03-23,1.19339,1.19414,1.184,1.18486,train_core
2021-03-24,1.18457,1.18497,1.18075,1.18101,train_core
2021-03-25,1.18107,1.18255,1.17589,1.1766,train_core
2021-03-26,1.1766,1.18029,1.1766,1.17898,train_core
2021-03-29,1.17895,1.17918,1.17587,1.17613,train_core
2021-03-30,1.17603,1.17716,1.17107,1.17113,train_core
2021-03-31,1.17133,1.1758,1.1702,1.17249,train_core
2021-04-01,1.17264,1.17781,1.17104,1.17716,train_core
2021-04-02,1.17729,1.17851,1.17475,1.17532,train_core
2021-04-05,1.17532,1.18191,1.17361,1.18114,train_core
2021-04-06,1.18092,1.1879,1.17942,1.18744,train_core
2021-04-07,1.18744,1.19181,1.18617,1.1866,train_core
2021-04-08,1.1866,1.19285,1.18616,1.19108,train_core
2021-04-09,1.19149,1.19214,1.18678,1.18991,train_core
2021-04-12,1.18947,1.19202,1.1872,1.19082,train_core
2021-04-13,1.19094,1.19572,1.18787,1.19475,train_core
2021-04-14,1.19474,1.1989,1.19474,1.19776,train_core
2021-04-15,1.19787,1.19952,1.19577,1.19652,train_core
2021-04-16,1.19675,1.19961,1.19519,1.19818,train_core
2021-04-19,1.19752,1.20498,1.19436,1.20352,train_core
2021-04-20,1.20363,1.20815,1.20236,1.20333,train_core
2021-04-21,1.20333,1.20448,1.19994,1.20327,train_core
2021-04-22,1.20312,1.20708,1.19944,1.20126,train_core
2021-04-23,1.2021,1.21015,1.20137,1.20934,train_core
2021-04-26,1.20939,1.21187,1.2062,1.20827,train_core
2021-04-27,1.20798,1.2094,1.20577,1.20877,train_core
2021-04-28,1.209,1.21358,1.20572,1.21231,train_core
2021-04-29,1.21234,1.21512,1.21033,1.21188,train_core
2021-04-30,1.21172,1.21275,1.20128,1.20128,train_core
2021-05-03,1.20247,1.20769,1.20115,1.20611,train_core
2021-05-04,1.20624,1.20649,1.19984,1.20111,train_core
2021-05-05,1.20116,1.2027,1.1986,1.19986,train_core
2021-05-06,1.20034,1.20729,1.19933,1.20619,train_core
2021-05-07,1.20598,1.21731,1.2054,1.21629,train_core
2021-05-10,1.21624,1.21798,1.21285,1.21285,train_core
2021-05-11,1.21284,1.2183,1.21245,1.21466,train_core
2021-05-12,1.21466,1.2153,1.20638,1.20665,train_core
2021-05-13,1.20682,1.21068,1.20518,1.2076,train_core
2021-05-14,1.20765,1.21487,1.20716,1.21412,train_core
2021-05-17,1.21422,1.21701,1.21271,1.2152,train_core
2021-05-18,1.21518,1.22361,1.21514,1.22219,train_core
2021-05-19,1.22222,1.22473,1.21606,1.21737,train_core
2021-05-20,1.21737,1.22302,1.21696,1.22262,train_core
2021-05-21,1.22256,1.2241,1.21614,1.21779,train_core
2021-05-24,1.21784,1.22309,1.21718,1.22108,train_core
2021-05-25,1.22108,1.22678,1.22108,1.22471,train_core
2021-05-26,1.22482,1.22641,1.21822,1.21879,train_core
2021-05-27,1.21878,1.22155,1.21749,1.2192,train_core
2021-05-28,1.21926,1.22058,1.21318,1.21898,train_core
2021-05-31,1.21995,1.22325,1.21842,1.22251,train_core
2021-06-01,1.22253,1.22554,1.22125,1.22125,train_core
2021-06-02,1.22147,1.22274,1.21627,1.22077,train_core
2021-06-03,1.22099,1.22149,1.21171,1.21224,train_core
2021-06-04,1.2124,1.21865,1.21023,1.21647,train_core
2021-06-07,1.21625,1.22027,1.21456,1.21886,train_core
2021-06-08,1.2191,1.21951,1.21649,1.21692,train_core
2021-06-09,1.21712,1.2219,1.21712,1.21751,train_core
2021-06-10,1.2177,1.21953,1.21437,1.21731,train_core
2021-06-11,1.21732,1.21938,1.2091,1.21054,train_core
2021-06-14,1.21001,1.21285,1.20923,1.21171,train_core
2021-06-15,1.21169,1.21455,1.20994,1.21228,train_core
2021-06-16,1.21228,1.21328,1.19907,1.19907,train_core
2021-06-17,1.19916,1.20045,1.18897,1.19008,train_core
2021-06-18,1.19034,1.19212,1.18436,1.18584,train_core
2021-06-21,1.18541,1.19197,1.18459,1.19099,train_core
2021-06-22,1.19134,1.19508,1.18791,1.19315,train_core
2021-06-23,1.19342,1.19683,1.19096,1.192,train_core
2021-06-24,1.19231,1.19545,1.19159,1.19263,train_core
2021-06-25,1.19286,1.19733,1.19244,1.19327,train_core
2021-06-28,1.19343,1.19428,1.19004,1.19185,train_core
2021-06-29,1.19192,1.19282,1.18758,1.18906,train_core
2021-06-30,1.18927,1.19072,1.18433,1.18511,train_core
2021-07-01,1.18531,1.18824,1.18355,1.18444,train_core
2021-07-02,1.18462,1.18735,1.18056,1.18599,train_core
2021-07-05,1.18613,1.18799,1.18502,1.18587,train_core
2021-07-06,1.18589,1.18945,1.18055,1.18187,train_core
2021-07-07,1.18202,1.18352,1.17803,1.17858,train_core
2021-07-08,1.17958,1.18683,1.17822,1.18366,train_core
2021-07-09,1.18388,1.18812,1.18241,1.1871,train_core
2021-07-12,1.18727,1.18803,1.18352,1.18535,train_core
2021-07-13,1.18588,1.18746,1.17706,1.17726,train_core
2021-07-14,1.17726,1.18388,1.17705,1.18348,train_core
2021-07-15,1.18345,1.18507,1.17952,1.18087,train_core
2021-07-16,1.18051,1.18214,1.17912,1.1803,train_core
2021-07-19,1.18056,1.18237,1.17627,1.17964,train_core
2021-07-20,1.17975,1.18019,1.17541,1.17772,train_core
2021-07-21,1.17772,1.18044,1.17508,1.17925,train_core
2021-07-22,1.17925,1.18297,1.17562,1.17661,train_core
2021-07-23,1.17608,1.17856,1.17533,1.17687,train_core
2021-07-26,1.17688,1.18166,1.17623,1.1797,train_core
2021-07-27,1.18003,1.18411,1.17689,1.18121,train_core
2021-07-28,1.18143,1.18489,1.17711,1.18406,train_core
2021-07-29,1.18422,1.18938,1.18378,1.1883,train_core
2021-07-30,1.18849,1.19097,1.18507,1.18657,train_core
2021-08-02,1.18655,1.18971,1.18584,1.18645,train_core
2021-08-03,1.18665,1.18928,1.18532,1.18592,train_core
2021-08-04,1.18592,1.19003,1.18315,1.18315,train_core
2021-08-05,1.18343,1.18565,1.18271,1.18279,train_core
2021-08-06,1.18292,1.18344,1.17522,1.17572,train_core
2021-08-09,1.17601,1.1767,1.17329,1.17331,train_core
2021-08-10,1.17307,1.17406,1.17077,1.17126,train_core
2021-08-11,1.17143,1.17523,1.17038,1.17336,train_core
2021-08-12,1.17336,1.17466,1.17219,1.17274,train_core
2021-08-13,1.17274,1.18056,1.17274,1.17917,train_core
2021-08-16,1.17948,1.18018,1.17666,1.17726,train_core
2021-08-17,1.17762,1.17839,1.17042,1.17042,train_core
2021-08-18,1.17058,1.1741,1.16921,1.17046,train_core
2021-08-19,1.17065,1.17139,1.16638,1.16713,train_core
2021-08-20,1.16729,1.17028,1.16622,1.16953,train_core
2021-08-23,1.1695,1.17508,1.16867,1.17412,train_core
2021-08-24,1.17433,1.17658,1.17268,1.17562,train_core
2021-08-25,1.17544,1.17755,1.17262,1.17684,train_core
2021-08-26,1.17698,1.17799,1.17468,1.17481,train_core
2021-08-27,1.17503,1.18026,1.17344,1.17933,train_core
2021-08-30,1.17956,1.18105,1.17829,1.17929,train_core
2021-08-31,1.1795,1.18467,1.17942,1.1805,train_core
2021-09-01,1.18063,1.18583,1.17937,1.18358,train_core
2021-09-02,1.18377,1.18775,1.18354,1.18761,train_core
2021-09-03,1.18747,1.19104,1.1867,1.18787,train_core
2021-09-06,1.18773,1.18877,1.18567,1.18663,train_core
2021-09-07,1.18685,1.18864,1.18367,1.18367,train_core
2021-09-08,1.18369,1.18516,1.1801,1.18138,train_core
2021-09-09,1.18138,1.18412,1.18043,1.18209,train_core
2021-09-10,1.18222,1.18517,1.18072,1.18072,train_core
2021-09-13,1.18113,1.18165,1.17679,1.18093,train_core
2021-09-14,1.18093,1.18461,1.17993,1.18033,train_core
2021-09-15,1.18014,1.1832,1.17981,1.18119,train_core
2021-09-16,1.18136,1.18202,1.17483,1.17633,train_core
2021-09-17,1.17633,1.17882,1.17226,1.17226,train_core
2021-09-20,1.17231,1.1735,1.16977,1.17213,train_core
2021-09-21,1.17216,1.17477,1.17137,1.17209,train_core
2021-09-22,1.17209,1.17545,1.16833,1.16844,train_core
2021-09-23,1.16846,1.17499,1.16821,1.17356,train_core
2021-09-24,1.17358,1.17473,1.16992,1.17161,train_core
2021-09-27,1.17229,1.17242,1.16836,1.16927,train_core
2021-09-28,1.16931,1.17023,1.16654,1.16792,train_core
2021-09-29,1.16803,1.16891,1.15883,1.15915,train_core
2021-09-30,1.15946,1.16088,1.15616,1.15742,train_core
2021-10-01,1.15737,1.16064,1.15621,1.15901,train_core
2021-10-04,1.15937,1.16392,1.15868,1.16157,train_core
2021-10-05,1.16157,1.16212,1.15795,1.15925,train_core
2021-10-06,1.15935,1.15996,1.15282,1.15517,train_core
2021-10-07,1.15532,1.15711,1.15465,1.1547,train_core
2021-10-08,1.15509,1.15852,1.15403,1.15711,train_core
2021-10-11,1.15672,1.15859,1.15449,1.15449,train_core
2021-10-12,1.15497,1.15694,1.15223,1.15282,train_core
2021-10-13,1.15282,1.15965,1.15282,1.15906,train_core
2021-10-14,1.15906,1.16233,1.15831,1.15947,train_core
2021-10-15,1.15947,1.16178,1.15872,1.15968,train_core
2021-10-18,1.15967,1.16215,1.15708,1.16082,train_core
2021-10-19,1.16073,1.16685,1.16073,1.16277,train_core
2021-10-20,1.16293,1.16576,1.16158,1.16467,train_core
2021-10-21,1.16472,1.16664,1.16186,1.16192,train_core
2021-10-22,1.16201,1.16548,1.16201,1.16418,train_core
2021-10-25,1.16418,1.16641,1.15896,1.16037,train_core
2021-10-26,1.16071,1.16249,1.15839,1.15943,train_core
2021-10-27,1.15943,1.16251,1.15841,1.15962,train_core
2021-10-28,1.15995,1.1691,1.15812,1.16759,train_core
2021-10-29,1.16781,1.16891,1.15342,1.15582,train_core
2021-11-01,1.15599,1.16082,1.15451,1.16028,train_core
2021-11-02,1.16028,1.16125,1.15741,1.15783,train_core
2021-11-03,1.15783,1.16153,1.15613,1.16113,train_core
2021-11-04,1.16112,1.16154,1.15273,1.15524,train_core
2021-11-05,1.15525,1.15724,1.15123,1.15628,train_core
2021-11-08,1.15595,1.15941,1.15495,1.1581,train_core
2021-11-09,1.15832,1.1608,1.15689,1.15882,train_core
2021-11-10,1.15898,1.15943,1.14737,1.14737,train_core
2021-11-11,1.14748,1.14867,1.14421,1.14454,train_core
2021-11-12,1.14472,1.14613,1.1432,1.14398,train_core
2021-11-15,1.1443,1.14631,1.13553,1.13643,train_core
2021-11-16,1.13664,1.13848,1.13071,1.1315,train_core
2021-11-17,1.13194,1.13312,1.12626,1.13137,train_core
2021-11-18,1.13172,1.13731,1.13128,1.13702,train_core
2021-11-19,1.13702,1.13716,1.12489,1.12795,train_core
2021-11-22,1.12857,1.12895,1.12296,1.12322,train_core
2021-11-23,1.12325,1.12741,1.12251,1.12447,train_core
2021-11-24,1.12447,1.12542,1.11838,1.11967,train_core
2021-11-25,1.11967,1.12287,1.11967,1.12062,train_core
2021-11-26,1.12076,1.13319,1.1204,1.13205,train_core
2021-11-29,1.13036,1.13131,1.12575,1.12858,train_core
2021-11-30,1.12858,1.13819,1.12337,1.13337,train_core
2021-12-01,1.13353,1.13588,1.13015,1.13149,train_core
2021-12-02,1.13173,1.13467,1.12943,1.12959,train_core
2021-12-03,1.12973,1.13325,1.12656,1.1309,train_core
2021-12-06,1.13047,1.13094,1.12654,1.12799,train_core
2021-12-07,1.12796,1.12974,1.12266,1.12667,train_core
2021-12-08,1.12667,1.13538,1.12642,1.13407,train_core
2021-12-09,1.13413,1.13443,1.12775,1.12878,train_core
2021-12-10,1.1289,1.13231,1.12642,1.13122,train_core
2021-12-13,1.13079,1.13183,1.12592,1.12782,train_core
2021-12-14,1.12796,1.13231,1.12527,1.12536,train_core
2021-12-15,1.12556,1.12983,1.12206,1.12887,train_core
2021-12-16,1.12887,1.13595,1.12804,1.13257,train_core
2021-12-17,1.13257,1.13479,1.12337,1.12348,train_core
2021-12-20,1.12348,1.13029,1.12335,1.12719,train_core
2021-12-21,1.12759,1.13018,1.12598,1.12738,train_core
2021-12-22,1.12692,1.13413,1.12633,1.13241,train_core
