profile,fold,row_in_fold,true_open,pred_open,resid_open_pips,abs_resid_open_pips,true_high,pred_high,resid_high_pips,abs_resid_high_pips,true_low,pred_low,resid_low_pips,abs_resid_low_pips,true_close,pred_close,resid_close_pips,abs_resid_close_pips,global_index
h4,19,10,1.1738200187683103,1.1797935000651234,-59.73481296813077,59.73481296813077,1.178979992866516,1.1799512336744655,-9.71240807949636,9.71240807949636,1.1733800172805786,1.1710324542766786,23.47563003900044,23.47563003900044,1.175220012664795,1.1738340032459065,13.860094188884453,13.860094188884453,10
h4,19,11,1.1751999855041504,1.1738234812344572,13.765042696931573,13.765042696931573,1.1759599447250366,1.1789093778748834,-29.494331498467474,29.494331498467474,1.174430012702942,1.1739879206095811,4.420920933607686,4.420920933607686,1.1756500005722046,1.1752239882641708,4.260123080337408,4.260123080337408,11
h4,19,12,1.175819993019104,1.175203452040843,6.165409782610265,6.165409782610265,1.1771299839019775,1.1756756987447254,14.542851572520998,14.542851572520998,1.1752099990844729,1.1749441394671205,2.6585961735237085,2.6585961735237085,1.1766899824142456,1.1756539776261674,10.36004788078193,10.36004788078193,12
h4,19,13,1.176699995994568,1.1758234613846588,8.765346099093296,8.765346099093296,1.1779999732971191,1.177371472900054,6.285003970651903,6.285003970651903,1.1755900382995603,1.1751910473072575,3.9899099230278345,3.9899099230278345,1.1779999732971191,1.176693962986317,13.060103108022414,13.060103108022414,13
h4,19,14,1.1779999732971191,1.1767034669559042,12.965063412149203,12.965063412149203,1.1785399913787842,1.1782503656293806,2.896257494036103,2.896257494036103,1.1767499446868896,1.175344289169781,14.056555171086949,14.056555171086949,1.1774400472640991,1.1780039583007,-5.63911036600917,5.63911036600917,14
h4,19,15,1.1774300336837769,1.178003448093053,-5.734144092761628,5.734144092761628,1.1782100200653076,1.178488591880959,-2.78571815651274,2.78571815651274,1.1763499975204468,1.1767436908739783,-3.9369335353156565,3.9369335353156565,1.176650047302246,1.1774440303735312,-7.9398307128508705,7.9398307128508705,15
h4,19,16,1.176650047302246,1.177433506798536,-7.834594962898844,7.834594962898844,1.1787400245666504,1.178004074103293,7.359504633572822,7.359504633572822,1.1766300201416016,1.1762782848692426,3.517352723589884,3.517352723589884,1.177459955215454,1.1766540277392226,8.059274762315383,8.059274762315383,16
h4,19,17,1.1774499416351318,1.1766535181162467,7.964235188850921,7.964235188850921,1.1783299446105957,1.1787964040059382,-4.664593953425111,4.664593953425111,1.177209973335266,1.1766736474069266,5.363259283392985,5.363259283392985,1.1773300170898438,1.1774639383922318,-1.3392130238809585,1.3392130238809585,17
h4,19,18,1.1782399415969849,1.1774534148086142,7.8652678837065615,7.8652678837065615,1.179010033607483,1.178382214400317,6.27819207165814,6.27819207165814,1.177299976348877,1.1772983654511804,0.016108976965689692,0.016108976965689692,1.1779899597167969,1.1773339998270596,6.559598897373231,6.559598897373231,18
h4,19,19,1.177970051765442,1.1782434171007634,-2.733653353215182,2.733653353215182,1.1780699491500854,1.179086432205521,-10.164830554355575,10.164830554355575,1.1764099597930908,1.1772747503573162,-8.647905642253928,8.647905642253928,1.1765999794006348,1.177993944686503,-13.93965285868326,13.93965285868326,19
h4,19,20,1.1765999794006348,1.177973526473115,-13.735470724802745,13.735470724802745,1.1773699522018433,1.1779227284809914,-5.527762791481816,5.527762791481816,1.172330021858215,1.176248933614345,-39.18911756129795,39.18911756129795,1.172410011291504,1.1766039596682387,-41.93948376734813,41.93948376734813,20
h4,19,21,1.1724200248718262,1.176603450066948,-41.83425195121826,41.83425195121826,1.173609972000122,1.177259919766838,-36.49947766716011,36.49947766716011,1.1717900037765503,1.1718735272856071,-0.8352350905682648,0.8352350905682648,1.1722500324249268,1.1724139773850517,-1.6394496012495097,1.6394496012495097,21
h4,19,22,1.1722300052642822,1.1724234832083522,-1.934779440699863,1.934779440699863,1.1745500564575195,1.1732718787859653,12.781776715542481,12.781776715542481,1.1687400341033936,1.171996665243927,-32.56631140533539,32.56631140533539,1.1694200038909912,1.172253997977289,-28.339940862978086,28.339940862978086,22
h4,19,23,1.169450044631958,1.1722334630402995,-27.834184083415092,27.834184083415092,1.1723699569702148,1.1748077875204364,-24.378305502215092,24.378305502215092,1.168660044670105,1.168708059215231,-0.4801454512604053,0.4801454512604053,1.1707799434661863,1.1694239598697762,13.55983596410093,13.55983596410093,23
h4,19,24,1.1707199811935425,1.1694534942078088,12.66486985733728,12.66486985733728,1.1747699975967407,1.1723193490042447,24.506485924959964,24.506485924959964,1.1707199811935425,1.1688655328529511,18.544483405913414,18.544483405913414,1.174340009689331,1.1707839040454504,35.561056438806474,35.561056438806474,24
h4,19,25,1.174340009689331,1.1707234345153783,36.16575173952752,36.16575173952752,1.1750199794769287,1.17498918770171,0.30791775218697026,0.30791775218697026,1.173069953918457,1.1710788771387362,19.910767797208795,19.910767797208795,1.174149990081787,1.1743439823117845,-1.939922299973862,1.939922299973862,25
h4,19,26,1.174149990081787,1.1743434736893168,-1.9348360752968752,1.9348360752968752,1.1765199899673462,1.1750163058641292,15.036841032169956,15.036841032169956,1.17316997051239,1.173221618350693,-0.5164783830302611,0.5164783830302611,1.1748900413513184,1.1741539620614314,7.360792898869484,7.360792898869484,26
h4,19,27,1.1748900413513184,1.174153453521264,7.365878300542583,7.365878300542583,1.1750400066375732,1.176560233695062,-15.202270574887766,15.202270574887766,1.1713900566101074,1.172870154386964,-14.800977768565371,14.800977768565371,1.1720900535583496,1.1748940158344492,-28.039622760995808,28.039622760995808,27
h4,19,28,1.1720900535583496,1.1748935069737556,-28.034534154059987,28.034534154059987,1.1722099781036377,1.1748172066938654,-26.072285902276615,26.072285902276615,1.1682599782943726,1.1709719892462025,-27.12010951829935,27.12010951829935,1.1708699464797974,1.1720940185695266,-12.24072089729189,12.24072089729189,28
h4,19,29,1.1708600521087646,1.1720935109215451,-12.334588127804746,12.334588127804746,1.1729700565338137,1.1718867315162207,10.833250175930065,10.833250175930065,1.1707500219345093,1.16799740190661,27.52620027899333,27.52620027899333,1.172510027885437,1.1708739073635284,16.36120521908646,16.36120521908646,29
h4,19,30,1.1719800233840942,1.1708635058437735,11.165175403207162,11.165175403207162,1.1729300022125244,1.173229339409617,-2.993371970925196,2.993371970925196,1.1715699434280396,1.1714089192583783,1.6102416966123911,1.6102416966123911,1.1724499464035034,1.1725139943173264,-0.6404791382297326,0.6404791382297326,30
h4,19,31,1.1724499464035034,1.1719834804227294,4.6646598077404455,4.6646598077404455,1.172569990158081,1.1731208894377094,-5.508992796283696,5.508992796283696,1.1701600551605225,1.1718180947299228,-16.580395694003602,16.580395694003602,1.171239972114563,1.1724539126321458,-12.139405175828344,12.139405175828344,31
h4,19,32,1.171239972114563,1.1724534048282902,-12.134327137272027,12.134327137272027,1.1728500127792358,1.1724352406515433,4.147721276925864,4.147721276925864,1.1702200174331665,1.1697632604502008,4.567569829656559,4.567569829656559,1.1713299751281738,1.1712439342500374,0.8604087813646188,0.8604087813646188,32
h4,19,33,1.171339988708496,1.171243426970238,0.9656173825800529,0.9656173825800529,1.171970009803772,1.1727662467571405,-7.96236953368501,7.96236953368501,1.1689599752426147,1.1700915887595722,-11.316135169574526,11.316135169574526,1.17153000831604,1.171333937568115,1.9607074792493684,1.9607074792493684,33
h4,19,34,1.1715400218963623,1.171343443859194,1.9657803716821576,1.9657803716821576,1.1724599599838257,1.1719116911598382,5.482688239875078,5.482688239875078,1.170050024986267,1.1689021193319118,11.479056543552968,11.479056543552968,1.1705000400543213,1.171533971432665,-10.339313783436221,10.339313783436221,34
h4,19,35,1.1704399585723877,1.1715434776371063,-11.035190647186166,11.035190647186166,1.172330021858215,1.1725861658756176,-2.5614401740248205,2.5614401740248205,1.1703799962997437,1.1703318398473157,0.4815645242794986,0.4815645242794986,1.1722099781036377,1.1705039996867124,17.059784169253245,17.059784169253245,35
h4,19,36,1.17153000831604,1.1704434110682291,10.865972478109054,10.865972478109054,1.174960017204285,1.1723524083439691,26.076088603157466,26.076088603157466,1.1714500188827517,1.1704596692428129,9.903496399388256,9.903496399388256,1.174370050430298,1.172213943520502,21.561069097961738,21.561069097961738,36
h4,19,37,1.174340009689331,1.1715334640272468,28.0654566208427,28.0654566208427,1.1744600534439087,1.1751997486240635,-7.396951801548202,7.396951801548202,1.1730300188064575,1.1714685898518715,15.614289545859972,15.614289545859972,1.173490047454834,1.1743740231543744,-8.839756995404624,8.839756995404624,37
h4,19,38,1.173490047454834,1.1743434736893168,-8.534262344828125,8.534262344828125,1.174350023269653,1.174327309184011,0.2271408564213928,0.2271408564213928,1.1725900173187256,1.1730852552084123,-4.952378896867504,4.952378896867504,1.1727700233459473,1.173494017201988,-7.239938560408277,7.239938560408277,38
h4,19,39,1.172760009765625,1.1734935089476504,-7.334991820253656,7.334991820253656,1.1734299659729004,1.174203002878458,-7.730369055576336,7.730369055576336,1.1701600551605225,1.1723947014568312,-22.34646296308762,22.34646296308762,1.170639991760254,1.1727739906573635,-21.339988971096346,21.339988971096346,39
h4,19,40,1.170639991760254,1.1727634691050186,-21.234773447647015,21.234773447647015,1.1714600324630735,1.1733695280603604,-19.094955972869254,19.094955972869254,1.1662499904632568,1.1698058215807312,-35.55831117474373,35.55831117474373,1.1685500144958496,1.1706439518660814,-20.9393737023178,20.9393737023178,40
h4,19,41,1.1685500144958496,1.1706434448461416,-20.934303502919693,20.934303502919693,1.1699800491333008,1.1713441966840938,-13.6414755079306,13.6414755079306,1.1681499481201172,1.1659492937199063,22.006544002108885,22.006544002108885,1.169950008392334,1.168553967531586,13.960408607480712,13.960408607480712,41
h4,19,42,1.1697800159454346,1.1685534614168436,12.265545285909951,12.265545285909951,1.170740008354187,1.1699079247811783,8.320835730086795,8.320835730086795,1.166460037231445,1.1687758609844636,-23.15823753018531,23.15823753018531,1.1674599647521973,1.1699539661640477,-24.940014118504106,24.940014118504106,42
h4,19,43,1.1674599647521973,1.1697834664946154,-23.235017424181326,23.235017424181326,1.1685899496078491,1.170937435974443,-23.47486366593987,23.47486366593987,1.166849970817566,1.1664708456787072,3.79125138858738,3.79125138858738,1.167629957199097,1.1674639141004532,1.660430986436534,1.660430986436534,43
h4,19,44,1.167629957199097,1.167463408457826,1.6654874127097763,1.6654874127097763,1.1695799827575684,1.1683958235930272,11.841591645411764,11.841591645411764,1.167019963264465,1.1668268352727684,1.9312799169668438,1.9312799169668438,1.1682100296020508,1.1676339071224124,5.761224796383413,5.761224796383413,44
h4,19,45,1.1682100296020508,1.1676334014061591,5.766281958916597,5.766281958916597,1.1700999736785889,1.1696394958039749,4.60477874614007,4.60477874614007,1.16812002658844,1.1669855021590612,11.345244293787804,11.345244293787804,1.1688400506973269,1.1682139814876675,6.260692096593523,6.260692096593523,45
h4,19,46,1.1688599586486816,1.1682134755201772,6.464831285044603,6.464831285044603,1.1714099645614624,1.17023085951977,11.791050416924964,11.791050416924964,1.1674100160598757,1.1682264131434843,-8.163970836085888,8.163970836085888,1.1691399812698364,1.1688440047142137,2.959765556227456,2.959765556227456,46
h4,19,47,1.1691399812698364,1.168863406483931,2.7657478590548124,2.7657478590548124,1.1695799827575684,1.171531464816557,-19.514820589885407,19.514820589885407,1.1678800582885742,1.1672759400030004,6.041182855738292,6.041182855738292,1.1689900159835815,1.1691439363013454,-1.5392031776384485,1.5392031776384485,47
h4,19,48,1.166260004043579,1.16914342993108,-28.8342588750079,28.8342588750079,1.169399976730347,1.1692725016067798,1.2747512356714452,1.2747512356714452,1.1661200523376465,1.1679049104508326,-17.84858113186072,17.84858113186072,1.1693400144577026,1.1689939705077796,3.460439499229917,3.460439499229917,48
h4,19,49,1.169350028038025,1.1662634442096331,30.865838283917757,30.865838283917757,1.1697700023651123,1.1693288670862163,4.411352788959988,4.411352788959988,1.167269945144653,1.165927734284586,13.42210860067139,13.42210860067139,1.1675000190734863,1.169343970165895,-18.439510924086466,18.439510924086466,49
h4,19,50,1.167490005493164,1.1693534773188523,-18.634718256882454,18.634718256882454,1.168869972229004,1.169967780996671,-10.978087676671855,10.978087676671855,1.1654200553894043,1.1674879242822171,-20.67868892812852,20.67868892812852,1.1682499647140503,1.16750396855724,7.45996156810369,7.45996156810369,50
h4,19,51,1.1682499647140503,1.1674934492874052,7.565154266451213,7.565154266451213,1.169700026512146,1.1688335723053505,8.664542067955416,8.664542067955416,1.1679500341415403,1.1652590602046975,26.90973936842811,26.90973936842811,1.1685500144958496,1.168253916734762,2.960977610875215,2.960977610875215,51
h4,19,52,1.1685400009155271,1.168253410749975,2.8659016555221406,2.8659016555221406,1.1695799827575684,1.1697203263022482,-1.40343544679844,1.40343544679844,1.1660100221633911,1.1682789711809496,-22.689490175584748,22.689490175584748,1.1662399768829346,1.168553967531586,-23.13990648651343,23.13990648651343,52
h4,19,53,1.1662399768829346,1.1685434478069838,-23.034709240492557,23.034709240492557,1.1672799587249756,1.1695532788484964,-22.733201235207723,22.733201235207723,1.1658999919891355,1.165736030950135,1.6396103900051529,1.6396103900051529,1.16635000705719,1.1662439221041478,1.0608495304209598,1.0608495304209598,53
h4,19,54,1.1663399934768677,1.166243416989914,0.9657648695360344,0.9657648695360344,1.1677299737930298,1.1670095731355703,7.204006574594857,7.204006574594857,1.1660100221633911,1.1658298283594235,1.8019380396760987,1.8019380396760987,1.1672199964523315,1.1663539526506197,8.660438017118466,8.660438017118466,54
h4,19,55,1.1672199964523315,1.16634343387887,8.765625734614702,8.765625734614702,1.1680099964141846,1.1678379057860735,1.7209062811107678,1.7209062811107678,1.1665199995040894,1.166110141741997,4.098577620923471,4.098577620923471,1.167580008506775,1.167223944988809,3.5606351796579894,3.5606351796579894,55
h4,19,56,1.1675900220870972,1.1672234394501155,3.665826369816383,3.665826369816383,1.169260025024414,1.1681892453919112,10.70779632502905,10.70779632502905,1.1671700477600098,1.1666426686969364,5.273790630733188,5.273790630733188,1.1686899662017822,1.1675839582611216,11.060079406606249,11.060079406606249,56
h4,19,57,1.1686899662017822,1.1675934661763614,10.965000254208324,10.965000254208324,1.169100046157837,1.1693703603396688,-2.703141818318766,2.703141818318766,1.1662299633026123,1.1672117527942587,-9.81789491646401,9.81789491646401,1.167799949645996,1.1686939197109552,-8.939700649590598,8.939700649590598,57
h4,19,58,1.167799949645996,1.1686934135355975,-8.934638896014313,8.934638896014313,1.1679099798202517,1.1689551099065143,-10.451300862626134,10.451300862626134,1.1593600511550903,1.166023006805056,-66.62955649965774,66.62955649965774,1.1596200466156006,1.167803900144372,-81.8385352877149,81.8385352877149,58
h4,19,59,1.1596200466156006,1.1678033943544923,-81.83347738891733,81.83347738891733,1.1605299711227417,1.1676923672905768,-71.62396167835095,71.62396167835095,1.1592899560928345,1.1585306286057002,7.593274871342537,7.593274871342537,1.1602200269699097,1.159623969442547,5.960575273626922,5.960575273626922,59
h4,19,60,1.1598800420761108,1.159623467195494,2.5657488061692213,2.5657488061692213,1.1613399982452393,1.1597810991178774,15.588991273618458,15.588991273618458,1.159749984741211,1.1596843051831551,0.6567955805580894,0.6567955805580894,1.1607999801635742,1.160223951826503,5.76028337071266,5.76028337071266,60
h4,19,61,1.160789966583252,1.1598834634229236,9.065031603283646,9.065031603283646,1.1619700193405151,1.1617113541824038,2.586651581113486,2.586651581113486,1.160599946975708,1.1603188783999094,2.810685757985709,2.810685757985709,1.1619600057601929,1.1608039069820653,11.560987781276122,11.560987781276122,61
h4,19,62,1.1619600057601929,1.1607933906141072,11.666151460856256,11.666151460856256,1.1628400087356567,1.1624855275176236,3.544812180331647,3.544812180331647,1.1612499952316284,1.1607586522616624,4.913429699660021,4.913429699660021,1.1625399589538574,1.1619639365028829,5.7602245097454485,5.7602245097454485,62
h4,19,63,1.1625399589538574,1.1619634332423618,5.765257114955791,5.765257114955791,1.1626399755477903,1.1628257813704923,-1.8580582270200097,1.8580582270200097,1.159309983253479,1.1610888083779374,-17.78825124458372,17.78825124458372,1.1598600149154663,1.1625438916584452,-26.838767429788746,26.838767429788746,63
h4,19,64,1.159850001335144,1.1625433881467386,-26.93386811594589,26.93386811594589,1.1721400022506714,1.1623009456419011,98.3905660877027,98.3905660877027,1.1562199592590332,1.1588775003306853,-26.575410716520587,26.575410716520587,1.1639000177383425,1.159863938554191,40.36079184151609,40.36079184151609,64
h4,19,65,1.1639000177383425,1.1598534225933443,40.46595144998166,40.46595144998166,1.165869951248169,1.173151703594872,-72.8175234670303,72.8175234670303,1.162019968032837,1.155917237850255,61.02730182582006,61.02730182582006,1.1641099452972412,1.1639039550438122,2.0599025342904476,2.0599025342904476,65
h4,19,66,1.163390040397644,1.163903450943046,-5.1341054540188225,5.1341054540188225,1.1641900539398191,1.1651434342080766,-9.53380268257531,9.53380268257531,1.1617200374603271,1.1630543684418164,-13.343309814892734,13.343309814892734,1.1623799800872805,1.1641138833128657,-17.339032255851983,17.339032255851983,66
h4,19,67,1.1623799800872805,1.163393472098046,-10.134920107656153,10.134920107656153,1.1628899574279783,1.1635816936831085,-6.917362551301931,6.917362551301931,1.161370038986206,1.1616855429113049,-3.1550392509882563,3.1550392509882563,1.1624200344085691,1.1623839122506825,0.3612215788661999,0.3612215788661999,67
h4,19,68,1.1624200344085691,1.162383408808265,0.36625600304152073,0.36625600304152073,1.162719964981079,1.1630712669550651,-3.5130197398602903,3.5130197398602903,1.1572999954223633,1.1609357865900878,-36.357911677245,36.357911677245,1.160140037536621,1.1624239667074696,-22.8392917084852,22.8392917084852,68
h4,19,69,1.1601699590682983,1.162423463247704,-22.535041794056188,22.535041794056188,1.16048002243042,1.1631228074149451,-26.427849845251927,26.427849845251927,1.155650019645691,1.15666825535653,-10.182357108390327,10.182357108390327,1.1586999893188477,1.1601439621226215,-14.439728037738409,14.439728037738409,69
h4,19,70,1.15871000289917,1.1601733812702917,-14.633783711217596,14.633783711217596,1.1602599620819092,1.160227604673328,0.3235740858120728,0.3235740858120728,1.1577800512313845,1.1557516104084775,20.28440822906985,20.28440822906985,1.158619999885559,1.1587039090333733,-0.8390914781419845,0.8390914781419845,70
h4,19,71,1.1586099863052368,1.158713420794669,-1.0343448943217481,1.0343448943217481,1.1600300073623655,1.1600649494556574,-0.34942093291912,0.34942093291912,1.157979965209961,1.1584961447435105,-5.161795335495434,5.161795335495434,1.1596699953079224,1.158623919329492,10.460759784303164,10.460759784303164,71
h4,19,72,1.159190058708191,1.1586134039057128,5.766548024781493,5.766548024781493,1.1627600193023682,1.160105353989857,26.546653125112396,26.546653125112396,1.1590800285339355,1.158074027333718,10.060012002175434,10.060012002175434,1.1624499559402466,1.159673918303838,27.76037636408546,27.76037636408546,72
h4,19,73,1.1624599695205688,1.1591934780197308,32.664915008380206,32.664915008380206,1.1634199619293213,1.1631982235189104,2.217384104108433,2.217384104108433,1.161829948425293,1.1589508897395542,28.79058685738789,28.79058685738789,1.1619199514389038,1.162453888340367,-5.339369014631945,5.339369014631945,73
h4,19,74,1.1618800163269043,1.1624633984775017,-5.833821505973891,5.833821505973891,1.1645599603652954,1.163428950945387,11.31009419908402,11.31009419908402,1.1612000465393066,1.161947525300581,-7.47478761274456,7.47478761274456,1.163540005683899,1.1619238820460958,16.161236378031685,16.161236378031685,74
h4,19,75,1.163540005683899,1.161883443573125,16.56562110774029,16.56562110774029,1.1658400297164917,1.1644275159767383,14.125137397533738,14.125137397533738,1.1632100343704224,1.1609496422233414,22.603921470809585,22.603921470809585,1.1656299829483032,1.1635439417715,20.860411768033327,20.860411768033327,75
h4,19,76,1.1656299829483032,1.1635434378266598,20.865451216434128,20.865451216434128,1.1671799421310425,1.1658993297296658,12.806124013766684,12.806124013766684,1.1626299619674685,1.1633515915491996,-7.2162958173116465,7.2162958173116465,1.162850022315979,1.1656339261059954,-27.83903790016362,27.83903790016362,76
h4,19,77,1.162850022315979,1.1656334212559578,-27.833989399788095,27.833989399788095,1.162969946861267,1.1673573329359035,-43.87386074636402,43.87386074636402,1.1617000102996826,1.1625196713317172,-8.196610320345687,8.196610320345687,1.1623799800872805,1.1628539560694662,-4.739759821856815,4.739759821856815,77
h4,19,78,1.1626399755477903,1.162853452423467,-2.1347687567674356,2.1347687567674356,1.1636199951171875,1.1624435251382923,11.764699788952004,11.764699788952004,1.1618900299072266,1.1615427180764517,3.473118307748546,3.473118307748546,1.1619000434875488,1.1623839122506825,-4.838687631336658,4.838687631336658,78
h4,19,79,1.1618499755859375,1.1626434050356949,-7.934294497573546,7.934294497573546,1.1630100011825562,1.163670547858996,-6.605466764397772,6.605466764397772,1.1614500284194946,1.1619788790628212,-5.288506433265283,5.288506433265283,1.162919998168945,1.161903974027395,10.160241415499982,10.160241415499982,79
h4,19,80,1.162909984588623,1.1618534027435456,10.565818450773978,10.565818450773978,1.165220022201538,1.163203783874058,20.16238327479991,20.16238327479991,1.1627700328826904,1.161481130165539,12.8890271715143,12.8890271715143,1.1642199754714966,1.162923932159151,12.960433123456738,12.960433123456738,80
h4,19,81,1.1642199754714966,1.1629134148729845,13.065605985120854,13.065605985120854,1.1673400402069092,1.165511961697696,18.280785092130714,18.280785092130714,1.1633599996566772,1.1629505609084163,4.094387482609374,4.094387482609374,1.166509985923767,1.164223913859337,22.860720644299892,22.860720644299892,81
h4,19,82,1.1664999723434448,1.1642234096199928,22.765627234520025,22.765627234520025,1.1716699600219729,1.1674413533564845,42.2860666548841,42.2860666548841,1.165779948234558,1.1633656453652017,24.143028693563995,24.143028693563995,1.170009970664978,1.166513932058382,34.96038606596086,34.96038606596086,82
h4,19,83,1.170009970664978,1.1665034132173435,35.06557447634506,35.06557447634506,1.1701600551605225,1.1719298752507137,-17.69820090191221,17.69820090191221,1.1685999631881714,1.1659380314596506,26.619317285208055,26.619317285208055,1.1695499420166016,1.1700139286395352,-4.639866229336764,4.639866229336764,83
h4,19,84,1.169029951095581,1.170013421892466,-9.834707968849887,9.834707968849887,1.1695899963378906,1.1698001156021094,-2.101192642187666,2.101192642187666,1.1683499813079834,1.1687574917374906,-4.075104295071519,4.075104295071519,1.1688300371170044,1.1695538984349485,-7.238613179441078,7.238613179441078,84
h4,19,85,1.1688300371170044,1.169033399432264,-2.033623152595254,2.033623152595254,1.1695599555969238,1.169375390417591,1.8456517933285177,1.8456517933285177,1.1682499647140503,1.1680425601398237,2.0740457422663283,2.0740457422663283,1.168820023536682,1.168833991100017,-0.13967563335048894,0.13967563335048894,85
h4,19,86,1.1688300371170044,1.168833484863993,-0.03447746988571865,0.03447746988571865,1.1703499555587769,1.1697263789217014,6.235766370754625,6.235766370754625,1.1681699752807615,1.1680608888412485,1.0908643951301755,1.0908643951301755,1.1698600053787231,1.1688239774858202,10.360278929029132,10.360278929029132,86
h4,19,87,1.1698499917984009,1.168833484863993,10.165069344079125,10.165069344079125,1.1709400415420532,1.1705912583391942,3.4878320285902653,3.4878320285902653,1.168310046195984,1.1682053237920862,1.0472240389791665,1.0472240389791665,1.169059991836548,1.1698639628459695,-8.039710094214225,8.039710094214225,87
h4,19,88,1.169059991836548,1.1698534425539926,-7.934507174445216,7.934507174445216,1.1760799884796145,1.1709358231799816,51.44165299632908,51.44165299632908,1.1678800582885742,1.1684254756813,-5.454173927257333,5.454173927257333,1.1755000352859497,1.1690639465974642,64.36088688485553,64.36088688485553,88
h4,19,89,1.175510048866272,1.1690634402618434,64.46608604428583,64.46608604428583,1.1755399703979492,1.1765031108870512,-9.631404891019546,9.631404891019546,1.174180030822754,1.1678536959554733,63.26334867280625,63.26334867280625,1.1754200458526611,1.1755040118326017,-0.8396597994053678,0.8396597994053678,89
h4,19,90,1.1753000020980835,1.1755135163175714,-2.1351421948789806,2.1351421948789806,1.1756000518798828,1.175345304483639,2.5474739624375964,2.5474739624375964,1.1733499765396118,1.174912965687169,-15.629891475572588,15.629891475572588,1.174710035324097,1.1754240221287204,-7.1398680462353425,7.1398680462353425,90
h4,19,91,1.1747499704360962,1.1753034689297992,-5.534984937030085,5.534984937030085,1.1748700141906738,1.1753626582496828,-4.926440590089509,4.926440590089509,1.173050045967102,1.1729548585524847,0.9518741461733704,0.9518741461733704,1.173490047454834,1.174714009198293,-12.239617434590677,12.239617434590677,91
h4,19,92,1.173490047454834,1.1747534356453604,-12.633881905264044,12.633881905264044,1.1752899885177612,1.1748364341817743,4.535543359869276,4.535543359869276,1.172719955444336,1.1726295868951755,0.9036854916044668,0.9036854916044668,1.1732699871063232,1.173494017201988,-2.240300956648511,2.240300956648511,92
h4,19,93,1.1732699871063232,1.1734935089476504,-2.235218413271234,2.235218413271234,1.1739399433135986,1.175488890543914,-15.489472303154006,15.489472303154006,1.1720099449157717,1.1726747471646524,-6.648022488806582,6.648022488806582,1.1724900007247925,1.1732739561090446,-7.83955384252133,7.83955384252133,93
h4,19,94,1.1724900007247925,1.1732734479500184,-7.834472252259417,7.834472252259417,1.1760900020599363,1.1738308916580935,22.5911040184279,22.5911040184279,1.171090006828308,1.1721044488148735,-10.144419865654175,10.144419865654175,1.1751099824905396,1.1724939670889327,26.160154016068304,26.160154016068304,94
h4,19,95,1.1751199960708618,1.1724934592677292,26.265368031326286,26.265368031326286,1.1775000095367432,1.1762624349350623,12.375746016808353,12.375746016808353,1.1745200157165527,1.171114435324646,34.05580391906638,34.05580391906638,1.177289962768555,1.1751139577176994,21.760050508554674,21.760050508554674,95
h4,19,96,1.176759958267212,1.175123462371606,16.364958956058828,16.364958956058828,1.1778700351715088,1.1776589564000712,2.1107877143755616,2.1107877143755616,1.1762100458145142,1.1749942679811862,12.157778333279357,12.157778333279357,1.17671000957489,1.1772939453702729,-5.839357953829616,5.839357953829616,96
h4,19,97,1.176699995994568,1.1767634294054214,-0.6343341085335297,0.6343341085335297,1.1780099868774414,1.1777920009165923,2.179859608490986,2.179859608490986,1.1766799688339231,1.17626790015299,4.1206868093301985,4.1206868093301985,1.1774100065231323,1.17671399021471,6.960163084224202,6.960163084224202,97
h4,19,98,1.17739999294281,1.1767034669559042,6.965259869058382,6.965259869058382,1.1778099536895752,1.1779073799931314,-0.9742630355624726,0.9742630355624726,1.175510048866272,1.1764029190787042,-8.928702124322285,8.928702124322285,1.1757899522781372,1.1774139895309408,-16.240372528035785,16.240372528035785,98
h4,19,99,1.1757999658584597,1.1774034659689567,-16.03500110497036,16.03500110497036,1.1759400367736816,1.1778001105195113,-18.60073745829638,18.60073745829638,1.173200011253357,1.175173930837029,-19.739195836721013,19.739195836721013,1.1735999584197998,1.1757939298055364,-21.93971385736626,21.93971385736626,99
h4,19,100,1.1735999584197998,1.1758034341649393,-22.034757451394604,22.034757451394604,1.178879976272583,1.1757908350454385,30.89141227144543,30.89141227144543,1.1730400323867798,1.17300093649419,0.39095892589768866,0.39095892589768866,1.1762800216674805,1.1736039285387665,26.760931287139744,26.760931287139744,100
h4,19,101,1.1762800216674805,1.1736034202368253,26.76601430655179,26.76601430655179,1.1778099536895752,1.1792668872470835,-14.569335575083109,14.569335575083109,1.1745200157165527,1.1732980045227013,12.220111938514577,12.220111938514577,1.174929976463318,1.1762840008527136,-13.540243893954695,13.540243893954695,101
h4,19,102,1.174180030822754,1.1762834913900009,-21.03460567246973,21.03460567246973,1.1758699417114258,1.1777230073114089,-18.53065599983106,18.53065599983106,1.1738100051879885,1.1749081893198374,-10.981841318489227,10.981841318489227,1.1754300594329834,1.1749339510815433,4.9610835144009435,4.9610835144009435,102
h4,19,103,1.1754300594329834,1.1741834943508431,12.465650821402718,12.465650821402718,1.1758500337600708,1.1754739757964503,3.7605796362050192,3.7605796362050192,1.1733800172805786,1.1736508781104895,-2.7086082991090166,2.7086082991090166,1.1740100383758545,1.1754340357429172,-14.239973670626682,14.239973670626682,103
