profile,fold,row_in_fold,true_open,pred_open,resid_open_pips,abs_resid_open_pips,true_high,pred_high,resid_high_pips,abs_resid_high_pips,true_low,pred_low,resid_low_pips,abs_resid_low_pips,true_close,pred_close,resid_close_pips,abs_resid_close_pips,global_index
d1,21,6,1.17044997215271,1.1759061742840569,-54.56202131346899,54.56202131346899,1.173069953918457,1.1783446740014736,-52.74720083016548,52.74720083016548,1.168220043182373,1.1703615963799547,-21.415531975816915,21.415531975816915,1.169379949569702,1.1708688352620449,-14.888856923429561,14.888856923429561,50
d1,21,7,1.1694799661636353,1.1704860377175506,-10.060715539152998,10.060715539152998,1.1746000051498413,1.1721011976575424,24.988074922989156,24.988074922989156,1.1659899950027466,1.1678722979371328,-18.82302934386182,18.82302934386182,1.1736400127410889,1.1694187253809265,42.21287360162363,42.21287360162363,51
d1,21,8,1.173189997673035,1.1695160018392754,36.73995833759491,36.73995833759491,1.1747599840164185,1.175110984945134,-3.510009287155391,3.510009287155391,1.1701200008392334,1.1656276045898053,44.923962494280985,44.923962494280985,1.1731300354003906,1.173678929812992,-5.4889441260130845,5.4889441260130845,52
d1,21,9,1.1730400323867798,1.1732261476674284,-1.8611528064860217,1.8611528064860217,1.1774400472640991,1.1747285079362408,27.11539327858281,27.11539327858281,1.1716099977493286,1.1707911408326237,8.188569167049131,8.188569167049131,1.176010012626648,1.1731689355618062,28.410770648417127,28.410770648417127,53
d1,21,10,1.1760799884796145,1.1730761777602303,30.03810719384159,30.03810719384159,1.1878299713134766,1.1779916059672817,98.38365346194865,98.38365346194865,1.1757299900054932,1.1718521273142697,38.77862691223477,38.77862691223477,1.186619997024536,1.1760490082860693,105.70988738466625,105.70988738466625,54
d1,21,11,1.1857999563217163,1.1761162275245045,96.83728797211799,96.83728797211799,1.191849946975708,1.1897384330157588,21.115139599492405,21.115139599492405,1.1807899475097656,1.1763995027580278,43.90444751737776,43.90444751737776,1.1813100576400757,1.1866593445035285,-53.49286863452818,53.49286863452818,55
d1,21,12,1.1811200380325315,1.1858364948720437,-47.16456839512162,47.16456839512162,1.1848200559616089,1.1922877243741106,-74.67668412501682,74.67668412501682,1.1750099658966064,1.181612207811669,-66.02241915062646,66.02241915062646,1.1784299612045288,1.1813492290452374,-29.19267840708617,29.19267840708617,56
d1,21,13,1.1783000230789185,1.181156432378578,-28.56409299659468,28.56409299659468,1.1792500019073486,1.183434225696186,-41.84223788837427,41.84223788837427,1.1728700399398804,1.174070699228414,-12.006592885336342,12.006592885336342,1.174399971961975,1.1784690371077318,-40.69065145756667,40.69065145756667,57
d1,21,14,1.1741900444030762,1.1783363305306638,-41.462861275876065,41.462861275876065,1.1802699565887451,1.1784890073803989,17.809492083462608,17.809492083462608,1.17261004447937,1.17252229469464,0.8774978472980699,0.8774978472980699,1.1802200078964231,1.1744389142335878,57.81093662835302,57.81093662835302,58
d1,21,15,1.1793899536132812,1.1742262252123283,51.63728400952916,51.63728400952916,1.1820000410079956,1.1806444626994013,13.555783085943407,13.555783085943407,1.177780032157898,1.1725677943328674,52.12237825030552,52.12237825030552,1.1813900470733645,1.1802591431563072,11.309039170572799,11.309039170572799,59
d1,21,16,1.1812399625778198,1.1794262946495122,18.136679283076163,18.136679283076163,1.1818000078201294,1.1822936298605444,-4.9362204041503155,4.9362204041503155,1.1728099584579468,1.178620172737299,-58.102142793521324,58.102142793521324,1.173740029335022,1.181429221130919,-76.89191795897,76.89191795897,60
d1,21,17,1.1738100051879885,1.1812763606191512,-74.66355431162697,74.66355431162697,1.1754000186920166,1.1817415955932775,-63.41576901260915,63.41576901260915,1.1645599603652954,1.1720023045799144,-74.42344214618979,74.42344214618979,1.1664999723434448,1.1737789497234046,-72.7897737995975,72.7897737995975,61
